global_step,step_loss,wandb_step,job_id,run_id,job_order,role,token_exposure
39950,0.5741397142410278,,4532053,4kybwa4a,1,primary,66476800000.0
40060,0.5798541903495789,,4532053,4kybwa4a,1,primary,66659840000.0
40170,0.5394114851951599,,4532053,4kybwa4a,1,primary,66842880000.0
40280,0.5587746500968933,,4532053,4kybwa4a,1,primary,67025920000.0
40390,0.5422785878181458,,4532053,4kybwa4a,1,primary,67208960000.0
40500,0.5348727107048035,,4532053,4kybwa4a,1,primary,67392000000.0
40610,0.563103973865509,,4532053,4kybwa4a,1,primary,67575040000.0
40720,0.5725229978561401,,4532053,4kybwa4a,1,primary,67758080000.0
40830,0.6107969284057617,,4532053,4kybwa4a,1,primary,67941120000.0
40940,0.5793039202690125,,4532053,4kybwa4a,1,primary,68124160000.0
41050,0.5424844026565552,,4532053,4kybwa4a,1,primary,68307200000.0
41160,0.5369539260864258,,4532053,4kybwa4a,1,primary,68490240000.0
41270,0.5597269535064697,,4532053,4kybwa4a,1,primary,68673280000.0
41380,0.5738617181777954,,4532053,4kybwa4a,1,primary,68856320000.0
41470,0.5965141654014587,,4532053,4kybwa4a,1,primary,69006080000.0
41580,0.5630283355712891,,4532053,4kybwa4a,1,primary,69189120000.0
41690,0.5402330160140991,,4532053,4kybwa4a,1,primary,69372160000.0
41800,0.5385395288467407,,4532053,4kybwa4a,1,primary,69555200000.0
41910,0.5537366271018982,,4532053,4kybwa4a,1,primary,69738240000.0
42020,0.5779091715812683,,4532053,4kybwa4a,1,primary,69921280000.0
42130,0.5547952651977539,,4532053,4kybwa4a,1,primary,70104320000.0
42240,0.5924063324928284,,4532053,4kybwa4a,1,primary,70287360000.0
42350,0.5276516079902649,,4532053,4kybwa4a,1,primary,70470400000.0
42460,0.5664399266242981,,4532053,4kybwa4a,1,primary,70653440000.0
42570,0.587535560131073,,4532053,4kybwa4a,1,primary,70836480000.0
42680,0.5933179259300232,,4532053,4kybwa4a,1,primary,71019520000.0
42790,0.5285837650299072,,4532053,4kybwa4a,1,primary,71202560000.0
42900,0.5293169617652893,,4532053,4kybwa4a,1,primary,71385600000.0
43010,0.5540131330490112,,4532053,4kybwa4a,1,primary,71568640000.0
43100,0.5521240234375,,4532053,4kybwa4a,1,primary,71718400000.0
43210,0.5550437569618225,,4532053,4kybwa4a,1,primary,71901440000.0
43320,0.5741755366325378,,4532053,4kybwa4a,1,primary,72084480000.0
43430,0.5448758006095886,,4532053,4kybwa4a,1,primary,72267520000.0
43540,0.5682565569877625,,4532053,4kybwa4a,1,primary,72450560000.0
43650,0.5145576000213623,,4532053,4kybwa4a,1,primary,72633600000.0
43760,0.5857285261154175,,4532053,4kybwa4a,1,primary,72816640000.0
43820,0.585652232170105,,4532053,4kybwa4a,1,primary,72916480000.0
43870,0.5475040674209595,,4532053,4kybwa4a,1,primary,72999680000.0
43980,0.5450811386108398,,4532053,4kybwa4a,1,primary,73182720000.0
44090,0.5218861103057861,,4532053,4kybwa4a,1,primary,73365760000.0
44200,0.5285879373550415,,4532053,4kybwa4a,1,primary,73548800000.0
44310,0.5345115661621094,,4532053,4kybwa4a,1,primary,73731840000.0
44420,0.6223772168159485,,4532053,4kybwa4a,1,primary,73914880000.0
44530,0.5618726015090942,,4532053,4kybwa4a,1,primary,74097920000.0
44550,0.5502192378044128,,4532053,4kybwa4a,1,primary,74131200000.0
44560,0.5748229622840881,,4532053,4kybwa4a,1,primary,74147840000.0
44570,0.5627171397209167,,4535368,bcayb0hh,2,primary,74164480000.0
44660,0.5471134185791016,,4535368,bcayb0hh,2,primary,74314240000.0
44750,0.5592198371887207,,4535368,bcayb0hh,2,primary,74464000000.0
44840,0.5363282561302185,,4535368,bcayb0hh,2,primary,74613760000.0
44900,0.5840693712234497,,4535368,bcayb0hh,2,primary,74713600000.0
44990,0.5756175518035889,,4535368,bcayb0hh,2,primary,74863360000.0
45080,0.5557504296302795,,4535368,bcayb0hh,2,primary,75013120000.0
45170,0.5412859916687012,,4535368,bcayb0hh,2,primary,75162880000.0
45260,0.5837278366088867,,4535368,bcayb0hh,2,primary,75312640000.0
45350,0.54510897397995,,4535368,bcayb0hh,2,primary,75462400000.0
45440,0.5588046908378601,,4535368,bcayb0hh,2,primary,75612160000.0
45530,0.6184461116790771,,4535368,bcayb0hh,2,primary,75761920000.0
45620,0.5781368017196655,,4535368,bcayb0hh,2,primary,75911680000.0
45710,0.4899003207683563,,4535368,bcayb0hh,2,primary,76061440000.0
45800,0.5541526079177856,,4535368,bcayb0hh,2,primary,76211200000.0
45890,0.49974527955055237,,4535368,bcayb0hh,2,primary,76360960000.0
45980,0.5531613826751709,,4535368,bcayb0hh,2,primary,76510720000.0
46070,0.5564749240875244,,4535368,bcayb0hh,2,primary,76660480000.0
46160,0.5483896732330322,,4535368,bcayb0hh,2,primary,76810240000.0
46230,0.5124699473381042,,4535368,bcayb0hh,2,primary,76926720000.0
46320,0.5652846097946167,,4535368,bcayb0hh,2,primary,77076480000.0
46410,0.5636118054389954,,4535368,bcayb0hh,2,primary,77226240000.0
46500,0.5699675679206848,,4535368,bcayb0hh,2,primary,77376000000.0
46590,0.5445119738578796,,4535368,bcayb0hh,2,primary,77525760000.0
46680,0.583417534828186,,4535368,bcayb0hh,2,primary,77675520000.0
46770,0.5241479277610779,,4535368,bcayb0hh,2,primary,77825280000.0
46860,0.5820305347442627,,4535368,bcayb0hh,2,primary,77975040000.0
46950,0.5836085677146912,,4535368,bcayb0hh,2,primary,78124800000.0
47040,0.5556290745735168,,4535368,bcayb0hh,2,primary,78274560000.0
47130,0.5462110042572021,,4535368,bcayb0hh,2,primary,78424320000.0
47220,0.5156278610229492,,4535368,bcayb0hh,2,primary,78574080000.0
47310,0.5731465220451355,,4535368,bcayb0hh,2,primary,78723840000.0
47400,0.5324850082397461,,4535368,bcayb0hh,2,primary,78873600000.0
47490,0.5843966603279114,,4535368,bcayb0hh,2,primary,79023360000.0
47550,0.6307433247566223,,4535368,bcayb0hh,2,primary,79123200000.0
47640,0.513255774974823,,4535368,bcayb0hh,2,primary,79272960000.0
47730,0.5604609847068787,,4535368,bcayb0hh,2,primary,79422720000.0
47820,0.5429149866104126,,4535368,bcayb0hh,2,primary,79572480000.0
47910,0.6010897755622864,,4535368,bcayb0hh,2,primary,79722240000.0
48000,0.5369486212730408,,4535368,bcayb0hh,2,primary,79872000000.0
48090,0.5642651915550232,,4535368,bcayb0hh,2,primary,80021760000.0
48180,0.5389390587806702,,4535368,bcayb0hh,2,primary,80171520000.0
48270,0.629459798336029,,4535368,bcayb0hh,2,primary,80321280000.0
48360,0.5011788010597229,,4535368,bcayb0hh,2,primary,80471040000.0
48450,0.5007079839706421,,4535368,bcayb0hh,2,primary,80620800000.0
48540,0.5377032160758972,,4535368,bcayb0hh,2,primary,80770560000.0
48630,0.5325693488121033,,4535368,bcayb0hh,2,primary,80920320000.0
48720,0.5565091371536255,,4535368,bcayb0hh,2,primary,81070080000.0
48810,0.6142435073852539,,4535368,bcayb0hh,2,primary,81219840000.0
48880,0.5622623562812805,,4535368,bcayb0hh,2,primary,81336320000.0
48970,0.549531877040863,,4535368,bcayb0hh,2,primary,81486080000.0
49060,0.6165708899497986,,4535368,bcayb0hh,2,primary,81635840000.0
49150,0.5652531385421753,,4535368,bcayb0hh,2,primary,81785600000.0
49240,0.5855740904808044,,4535368,bcayb0hh,2,primary,81935360000.0
49330,0.5575904846191406,,4535368,bcayb0hh,2,primary,82085120000.0
49420,0.5542832612991333,,4535368,bcayb0hh,2,primary,82234880000.0
49510,0.5717751383781433,,4535368,bcayb0hh,2,primary,82384640000.0
49600,0.5437047481536865,,4535368,bcayb0hh,2,primary,82534400000.0
49690,0.5800113677978516,,4535368,bcayb0hh,2,primary,82684160000.0
49780,0.5438511967658997,,4535368,bcayb0hh,2,primary,82833920000.0
49870,0.5883954763412476,,4535368,bcayb0hh,2,primary,82983680000.0
49960,0.5456398129463196,,4535368,bcayb0hh,2,primary,83133440000.0
50050,0.5505548119544983,,4535368,bcayb0hh,2,primary,83283200000.0
50140,0.5692421793937683,,4535368,bcayb0hh,2,primary,83432960000.0
50210,0.5395594835281372,,4535368,bcayb0hh,2,primary,83549440000.0
50300,0.5062548518180847,,4535368,bcayb0hh,2,primary,83699200000.0
50390,0.5674238204956055,,4535368,bcayb0hh,2,primary,83848960000.0
50480,0.6007614731788635,,4535368,bcayb0hh,2,primary,83998720000.0
50570,0.5850778222084045,,4535368,bcayb0hh,2,primary,84148480000.0
50660,0.5655888915061951,,4535368,bcayb0hh,2,primary,84298240000.0
50750,0.5761520266532898,,4535368,bcayb0hh,2,primary,84448000000.0
50840,0.5180673003196716,,4535368,bcayb0hh,2,primary,84597760000.0
50930,0.5721771717071533,,4535368,bcayb0hh,2,primary,84747520000.0
51020,0.5273128747940063,,4535368,bcayb0hh,2,primary,84897280000.0
51110,0.5594354867935181,,4535368,bcayb0hh,2,primary,85047040000.0
51200,0.6058406233787537,,4535368,bcayb0hh,2,primary,85196800000.0
51290,0.5793876051902771,,4535368,bcayb0hh,2,primary,85346560000.0
51380,0.5271777510643005,,4535368,bcayb0hh,2,primary,85496320000.0
51470,0.5722061395645142,,4535368,bcayb0hh,2,primary,85646080000.0
51530,0.5438866019248962,,4535368,bcayb0hh,2,primary,85745920000.0
51620,0.526155412197113,,4535368,bcayb0hh,2,primary,85895680000.0
51710,0.5557432174682617,,4535368,bcayb0hh,2,primary,86045440000.0
51800,0.5799595713615417,,4535368,bcayb0hh,2,primary,86195200000.0
51890,0.5622091889381409,,4535368,bcayb0hh,2,primary,86344960000.0
51980,0.5225527286529541,,4535368,bcayb0hh,2,primary,86494720000.0
52070,0.5520719885826111,,4535368,bcayb0hh,2,primary,86644480000.0
52160,0.603350818157196,,4535368,bcayb0hh,2,primary,86794240000.0
52250,0.5571096539497375,,4535368,bcayb0hh,2,primary,86944000000.0
52340,0.5319679975509644,,4535368,bcayb0hh,2,primary,87093760000.0
52430,0.5598496198654175,,4535368,bcayb0hh,2,primary,87243520000.0
52520,0.6012747883796692,,4535368,bcayb0hh,2,primary,87393280000.0
52610,0.5878764390945435,,4535368,bcayb0hh,2,primary,87543040000.0
52700,0.5620303153991699,,4535368,bcayb0hh,2,primary,87692800000.0
52790,0.5601121783256531,,4535368,bcayb0hh,2,primary,87842560000.0
52850,0.5635005831718445,,4535368,bcayb0hh,2,primary,87942400000.0
52940,0.552280604839325,,4535368,bcayb0hh,2,primary,88092160000.0
53030,0.5314571857452393,,4535368,bcayb0hh,2,primary,88241920000.0
53120,0.5301305651664734,,4535368,bcayb0hh,2,primary,88391680000.0
53210,0.5536139607429504,,4535368,bcayb0hh,2,primary,88541440000.0
53300,0.5605297684669495,,4535368,bcayb0hh,2,primary,88691200000.0
53390,0.5891708731651306,,4535368,bcayb0hh,2,primary,88840960000.0
53480,0.5561017990112305,,4535368,bcayb0hh,2,primary,88990720000.0
53570,0.5580689311027527,,4535368,bcayb0hh,2,primary,89140480000.0
53660,0.5767726898193359,,4535368,bcayb0hh,2,primary,89290240000.0
53750,0.5635285973548889,,4535368,bcayb0hh,2,primary,89440000000.0
53840,0.5830379724502563,,4535368,bcayb0hh,2,primary,89589760000.0
53930,0.5443176627159119,,4535368,bcayb0hh,2,primary,89739520000.0
54020,0.5670636296272278,,4535368,bcayb0hh,2,primary,89889280000.0
54110,0.564906120300293,,4535368,bcayb0hh,2,primary,90039040000.0
54170,0.5571624636650085,,4535368,bcayb0hh,2,primary,90138880000.0
54260,0.6099759340286255,,4535368,bcayb0hh,2,primary,90288640000.0
54350,0.5435056686401367,,4535368,bcayb0hh,2,primary,90438400000.0
54440,0.5326547622680664,,4535368,bcayb0hh,2,primary,90588160000.0
54530,0.5485436916351318,,4535368,bcayb0hh,2,primary,90737920000.0
54620,0.5497162342071533,,4535368,bcayb0hh,2,primary,90887680000.0
54710,0.5359420776367188,,4535368,bcayb0hh,2,primary,91037440000.0
54800,0.5756787061691284,,4535368,bcayb0hh,2,primary,91187200000.0
54890,0.5728141069412231,,4535368,bcayb0hh,2,primary,91336960000.0
54980,0.550377368927002,,4535368,bcayb0hh,2,primary,91486720000.0
55070,0.5406498908996582,,4535368,bcayb0hh,2,primary,91636480000.0
55160,0.5521935820579529,,4535368,bcayb0hh,2,primary,91786240000.0
55250,0.5788020491600037,,4535368,bcayb0hh,2,primary,91936000000.0
55340,0.5580055117607117,,4535368,bcayb0hh,2,primary,92085760000.0
55430,0.566477358341217,,4535368,bcayb0hh,2,primary,92235520000.0
55480,0.5784911513328552,,4535368,bcayb0hh,2,primary,92318720000.0
55580,0.5918199419975281,,4535368,bcayb0hh,2,primary,92485120000.0
55670,0.579495370388031,,4535368,bcayb0hh,2,primary,92634880000.0
55760,0.5373965501785278,,4535368,bcayb0hh,2,primary,92784640000.0
55850,0.5295839905738831,,4535368,bcayb0hh,2,primary,92934400000.0
55940,0.5323171019554138,,4535368,bcayb0hh,2,primary,93084160000.0
56030,0.5526595711708069,,4535368,bcayb0hh,2,primary,93233920000.0
56120,0.5578899383544922,,4535368,bcayb0hh,2,primary,93383680000.0
56210,0.6015211939811707,,4535368,bcayb0hh,2,primary,93533440000.0
56300,0.5728510022163391,,4535368,bcayb0hh,2,primary,93683200000.0
56390,0.5455622673034668,,4535368,bcayb0hh,2,primary,93832960000.0
56480,0.5332657098770142,,4535368,bcayb0hh,2,primary,93982720000.0
56570,0.6020079255104065,,4535368,bcayb0hh,2,primary,94132480000.0
56660,0.5436078310012817,,4535368,bcayb0hh,2,primary,94282240000.0
56750,0.5540769100189209,,4535368,bcayb0hh,2,primary,94432000000.0
56800,0.5778305530548096,,4535368,bcayb0hh,2,primary,94515200000.0
56890,0.5704554915428162,,4535368,bcayb0hh,2,primary,94664960000.0
56980,0.5407102108001709,,4535368,bcayb0hh,2,primary,94814720000.0
57070,0.5834800004959106,,4535368,bcayb0hh,2,primary,94964480000.0
57160,0.5239427089691162,,4535368,bcayb0hh,2,primary,95114240000.0
57250,0.5443340539932251,,4535368,bcayb0hh,2,primary,95264000000.0
57340,0.5655393600463867,,4535368,bcayb0hh,2,primary,95413760000.0
57430,0.5883159041404724,,4535368,bcayb0hh,2,primary,95563520000.0
57520,0.5350554585456848,,4535368,bcayb0hh,2,primary,95713280000.0
57610,0.560385525226593,,4535368,bcayb0hh,2,primary,95863040000.0
57700,0.5521857142448425,,4535368,bcayb0hh,2,primary,96012800000.0
57790,0.5150632858276367,,4535368,bcayb0hh,2,primary,96162560000.0
57880,0.5667581558227539,,4535368,bcayb0hh,2,primary,96312320000.0
57970,0.5231006145477295,,4535368,bcayb0hh,2,primary,96462080000.0
58060,0.5645126700401306,,4535368,bcayb0hh,2,primary,96611840000.0
58110,0.6045379638671875,,4535368,bcayb0hh,2,primary,96695040000.0
58200,0.5683481693267822,,4535368,bcayb0hh,2,primary,96844800000.0
58290,0.5644299387931824,,4535368,bcayb0hh,2,primary,96994560000.0
58380,0.5814844965934753,,4535368,bcayb0hh,2,primary,97144320000.0
58470,0.5631960034370422,,4535368,bcayb0hh,2,primary,97294080000.0
58560,0.5580007433891296,,4535368,bcayb0hh,2,primary,97443840000.0
58650,0.5600817203521729,,4535368,bcayb0hh,2,primary,97593600000.0
58740,0.5375919342041016,,4535368,bcayb0hh,2,primary,97743360000.0
58830,0.4994290769100189,,4535368,bcayb0hh,2,primary,97893120000.0
58920,0.555869996547699,,4535368,bcayb0hh,2,primary,98042880000.0
59010,0.5565627813339233,,4535368,bcayb0hh,2,primary,98192640000.0
59100,0.5738838315010071,,4535368,bcayb0hh,2,primary,98342400000.0
59190,0.5433456301689148,,4535368,bcayb0hh,2,primary,98492160000.0
59280,0.5523445010185242,,4535368,bcayb0hh,2,primary,98641920000.0
59370,0.5339649319648743,,4535368,bcayb0hh,2,primary,98791680000.0
59430,0.5434341430664062,,4535368,bcayb0hh,2,primary,98891520000.0
59520,0.5441246032714844,,4535368,bcayb0hh,2,primary,99041280000.0
59610,0.5556738972663879,,4535368,bcayb0hh,2,primary,99191040000.0
59700,0.549630343914032,,4535368,bcayb0hh,2,primary,99340800000.0
59790,0.5702601075172424,,4535368,bcayb0hh,2,primary,99490560000.0
59880,0.561679482460022,,4535368,bcayb0hh,2,primary,99640320000.0
59970,0.4933036267757416,,4535368,bcayb0hh,2,primary,99790080000.0
60060,0.5535978674888611,,4535368,bcayb0hh,2,primary,99939840000.0
60150,0.5692064166069031,,4535368,bcayb0hh,2,primary,100089600000.0
60240,0.5458521246910095,,4535368,bcayb0hh,2,primary,100239360000.0
60330,0.5497071146965027,,4535368,bcayb0hh,2,primary,100389120000.0
60420,0.5201742053031921,,4535368,bcayb0hh,2,primary,100538880000.0
60510,0.5942944884300232,,4535368,bcayb0hh,2,primary,100688640000.0
60600,0.550673246383667,,4535368,bcayb0hh,2,primary,100838400000.0
60690,0.5554235577583313,,4535368,bcayb0hh,2,primary,100988160000.0
60740,0.5412535667419434,,4535368,bcayb0hh,2,primary,101071360000.0
60840,0.5425992608070374,,4535368,bcayb0hh,2,primary,101237760000.0
60930,0.5165725946426392,,4535368,bcayb0hh,2,primary,101387520000.0
61020,0.5483568906784058,,4535368,bcayb0hh,2,primary,101537280000.0
61110,0.5231888890266418,,4535368,bcayb0hh,2,primary,101687040000.0
61200,0.5424981117248535,,4535368,bcayb0hh,2,primary,101836800000.0
61290,0.5465654134750366,,4535368,bcayb0hh,2,primary,101986560000.0
61380,0.5393544435501099,,4535368,bcayb0hh,2,primary,102136320000.0
61470,0.604523241519928,,4535368,bcayb0hh,2,primary,102286080000.0
61560,0.5401023030281067,,4535368,bcayb0hh,2,primary,102435840000.0
61650,0.5482901334762573,,4535368,bcayb0hh,2,primary,102585600000.0
61740,0.5609144568443298,,4535368,bcayb0hh,2,primary,102735360000.0
61830,0.5176650881767273,,4535368,bcayb0hh,2,primary,102885120000.0
61920,0.5676092505455017,,4535368,bcayb0hh,2,primary,103034880000.0
62010,0.5675811171531677,,4535368,bcayb0hh,2,primary,103184640000.0
62050,0.5538564920425415,,4535368,bcayb0hh,2,primary,103251200000.0
62150,0.5615193247795105,,4535368,bcayb0hh,2,primary,103417600000.0
62240,0.5502535700798035,,4535368,bcayb0hh,2,primary,103567360000.0
62330,0.527635395526886,,4535368,bcayb0hh,2,primary,103717120000.0
62420,0.5400117635726929,,4535368,bcayb0hh,2,primary,103866880000.0
62510,0.5194047689437866,,4535368,bcayb0hh,2,primary,104016640000.0
62600,0.5921458601951599,,4535368,bcayb0hh,2,primary,104166400000.0
62690,0.5664277076721191,,4535368,bcayb0hh,2,primary,104316160000.0
62780,0.536454975605011,,4535368,bcayb0hh,2,primary,104465920000.0
62870,0.5863037705421448,,4535368,bcayb0hh,2,primary,104615680000.0
62960,0.5472407341003418,,4535368,bcayb0hh,2,primary,104765440000.0
63050,0.5480539202690125,,4535368,bcayb0hh,2,primary,104915200000.0
63140,0.5242101550102234,,4535368,bcayb0hh,2,primary,105064960000.0
63230,0.5493901371955872,,4535368,bcayb0hh,2,primary,105214720000.0
63320,0.550604522228241,,4535368,bcayb0hh,2,primary,105364480000.0
63360,0.541551411151886,,4535368,bcayb0hh,2,primary,105431040000.0
63450,0.523028552532196,,4535368,bcayb0hh,2,primary,105580800000.0
63540,0.5172111392021179,,4535368,bcayb0hh,2,primary,105730560000.0
63630,0.5579833984375,,4535368,bcayb0hh,2,primary,105880320000.0
63720,0.5673355460166931,,4535368,bcayb0hh,2,primary,106030080000.0
63810,0.5420058965682983,,4535368,bcayb0hh,2,primary,106179840000.0
63900,0.5502051115036011,,4535368,bcayb0hh,2,primary,106329600000.0
63990,0.5699002146720886,,4535368,bcayb0hh,2,primary,106479360000.0
64080,0.5363925099372864,,4535368,bcayb0hh,2,primary,106629120000.0
64170,0.5921036601066589,,4535368,bcayb0hh,2,primary,106778880000.0
64260,0.560835063457489,,4535368,bcayb0hh,2,primary,106928640000.0
64350,0.571988582611084,,4535368,bcayb0hh,2,primary,107078400000.0
64440,0.5467463135719299,,4535368,bcayb0hh,2,primary,107228160000.0
64530,0.5554758906364441,,4535368,bcayb0hh,2,primary,107377920000.0
64620,0.537649929523468,,4535368,bcayb0hh,2,primary,107527680000.0
64670,0.5352215766906738,,4535368,bcayb0hh,2,primary,107610880000.0
64760,0.5692824125289917,,4535368,bcayb0hh,2,primary,107760640000.0
64850,0.5233636498451233,,4535368,bcayb0hh,2,primary,107910400000.0
64940,0.5829324126243591,,4535368,bcayb0hh,2,primary,108060160000.0
65030,0.5507141947746277,,4535368,bcayb0hh,2,primary,108209920000.0
65120,0.5628854632377625,,4535368,bcayb0hh,2,primary,108359680000.0
65210,0.5500847697257996,,4535368,bcayb0hh,2,primary,108509440000.0
65300,0.5433653593063354,,4535368,bcayb0hh,2,primary,108659200000.0
65390,0.5687812566757202,,4535368,bcayb0hh,2,primary,108808960000.0
65480,0.6030394434928894,,4535368,bcayb0hh,2,primary,108958720000.0
65570,0.5725948214530945,,4535368,bcayb0hh,2,primary,109108480000.0
65660,0.5090174674987793,,4535368,bcayb0hh,2,primary,109258240000.0
65750,0.5503031611442566,,4535368,bcayb0hh,2,primary,109408000000.0
65840,0.5164155960083008,,4535368,bcayb0hh,2,primary,109557760000.0
65930,0.5344001650810242,,4535368,bcayb0hh,2,primary,109707520000.0
65990,0.5431979894638062,,4535368,bcayb0hh,2,primary,109807360000.0
66080,0.5752138495445251,,4535368,bcayb0hh,2,primary,109957120000.0
66170,0.5270130038261414,,4535368,bcayb0hh,2,primary,110106880000.0
66260,0.5492846965789795,,4535368,bcayb0hh,2,primary,110256640000.0
66350,0.5493473410606384,,4535368,bcayb0hh,2,primary,110406400000.0
66440,0.5481860041618347,,4535368,bcayb0hh,2,primary,110556160000.0
66530,0.5601152777671814,,4535368,bcayb0hh,2,primary,110705920000.0
66620,0.5847168564796448,,4535368,bcayb0hh,2,primary,110855680000.0
66710,0.5676116347312927,,4535368,bcayb0hh,2,primary,111005440000.0
66800,0.5671157240867615,,4535368,bcayb0hh,2,primary,111155200000.0
66890,0.5889020562171936,,4535368,bcayb0hh,2,primary,111304960000.0
66980,0.5882517695426941,,4535368,bcayb0hh,2,primary,111454720000.0
67070,0.5709049105644226,,4535368,bcayb0hh,2,primary,111604480000.0
67160,0.5464655160903931,,4535368,bcayb0hh,2,primary,111754240000.0
67250,0.5419773459434509,,4535368,bcayb0hh,2,primary,111904000000.0
67310,0.5776277780532837,,4535368,bcayb0hh,2,primary,112003840000.0
67400,0.5310220122337341,,4535368,bcayb0hh,2,primary,112153600000.0
67490,0.5721873641014099,,4535368,bcayb0hh,2,primary,112303360000.0
67580,0.5933355689048767,,4535368,bcayb0hh,2,primary,112453120000.0
67670,0.5229949355125427,,4535368,bcayb0hh,2,primary,112602880000.0
67760,0.5707977414131165,,4535368,bcayb0hh,2,primary,112752640000.0
67850,0.5410097241401672,,4535368,bcayb0hh,2,primary,112902400000.0
67940,0.5636115670204163,,4535368,bcayb0hh,2,primary,113052160000.0
68030,0.5873497128486633,,4535368,bcayb0hh,2,primary,113201920000.0
68120,0.5547940135002136,,4535368,bcayb0hh,2,primary,113351680000.0
68210,0.5286675095558167,,4535368,bcayb0hh,2,primary,113501440000.0
68300,0.531715452671051,,4535368,bcayb0hh,2,primary,113651200000.0
68390,0.5255721211433411,,4535368,bcayb0hh,2,primary,113800960000.0
68480,0.54501873254776,,4535368,bcayb0hh,2,primary,113950720000.0
68570,0.6031016707420349,,4535368,bcayb0hh,2,primary,114100480000.0
68630,0.5296334028244019,,4535368,bcayb0hh,2,primary,114200320000.0
68720,0.5320946574211121,,4535368,bcayb0hh,2,primary,114350080000.0
68810,0.5202197432518005,,4535368,bcayb0hh,2,primary,114499840000.0
68870,0.5816522836685181,,4535368,bcayb0hh,2,primary,114599680000.0
68880,0.5386319160461426,,4538470,87udtbe4,3,attempt,114616320000.0
68980,0.5332497358322144,,4538470,87udtbe4,3,attempt,114782720000.0
69070,0.5610150694847107,,4538470,87udtbe4,3,attempt,114932480000.0
69160,0.5760340094566345,,4538470,87udtbe4,3,attempt,115082240000.0
68880,0.5386492609977722,,4538716,qi3vuzfr,4,attempt,114616320000.0
68980,0.533096194267273,,4538716,qi3vuzfr,4,attempt,114782720000.0
69070,0.5610578060150146,,4538716,qi3vuzfr,4,attempt,114932480000.0
68880,0.5386278629302979,,4538985,dwp0n5h2,5,attempt,114616320000.0
68980,0.533263087272644,,4538985,dwp0n5h2,5,attempt,114782720000.0
69080,0.5810495615005493,,4538985,dwp0n5h2,5,attempt,114949120000.0
69180,0.5445067286491394,,4538985,dwp0n5h2,5,attempt,115115520000.0
68880,0.538648247718811,,4539329,doekqiq4,6,attempt,114616320000.0
68980,0.5326906442642212,,4539329,doekqiq4,6,attempt,114782720000.0
69080,0.5809372663497925,,4539329,doekqiq4,6,attempt,114949120000.0
69170,0.567085325717926,,4539329,doekqiq4,6,attempt,115098880000.0
68880,0.5386490225791931,,4539624,1puubh2r,7,attempt,114616320000.0
68980,0.5330653190612793,,4539624,1puubh2r,7,attempt,114782720000.0
69080,0.5804764628410339,,4539624,1puubh2r,7,attempt,114949120000.0
69180,0.5450463891029358,,4539624,1puubh2r,7,attempt,115115520000.0
68880,0.5386421084403992,,4539988,1e5wz772,8,primary,114616320000.0
68980,0.533115029335022,,4539988,1e5wz772,8,primary,114782720000.0
69070,0.560843288898468,,4539988,1e5wz772,8,primary,114932480000.0
69160,0.5766879916191101,,4539988,1e5wz772,8,primary,115082240000.0
69230,0.5485925674438477,,4539988,1e5wz772,8,primary,115198720000.0
69330,0.5818422436714172,,4539988,1e5wz772,8,primary,115365120000.0
69420,0.5590366721153259,,4539988,1e5wz772,8,primary,115514880000.0
69520,0.5226752161979675,,4539988,1e5wz772,8,primary,115681280000.0
69620,0.5691406726837158,,4539988,1e5wz772,8,primary,115847680000.0
69710,0.5656313896179199,,4539988,1e5wz772,8,primary,115997440000.0
69800,0.5557120442390442,,4539988,1e5wz772,8,primary,116147200000.0
69900,0.5493044257164001,,4539988,1e5wz772,8,primary,116313600000.0
70000,0.542834460735321,,4539988,1e5wz772,8,primary,116480000000.0
70100,0.5700520873069763,,4539988,1e5wz772,8,primary,116646400000.0
70190,0.5827214121818542,,4539988,1e5wz772,8,primary,116796160000.0
70280,0.5497500896453857,,4539988,1e5wz772,8,primary,116945920000.0
70370,0.5133957266807556,,4539988,1e5wz772,8,primary,117095680000.0
70460,0.5676447749137878,,4539988,1e5wz772,8,primary,117245440000.0
70550,0.5177039504051208,,4539988,1e5wz772,8,primary,117395200000.0
70570,0.5651353001594543,,4539988,1e5wz772,8,primary,117428480000.0
70660,0.5262674689292908,,4539988,1e5wz772,8,primary,117578240000.0
70750,0.5413879752159119,,4539988,1e5wz772,8,primary,117728000000.0
70840,0.5829868316650391,,4539988,1e5wz772,8,primary,117877760000.0
70930,0.5370497703552246,,4539988,1e5wz772,8,primary,118027520000.0
71020,0.5283048748970032,,4539988,1e5wz772,8,primary,118177280000.0
71110,0.5831066966056824,,4539988,1e5wz772,8,primary,118327040000.0
71200,0.5731728672981262,,4539988,1e5wz772,8,primary,118476800000.0
71290,0.547926127910614,,4539988,1e5wz772,8,primary,118626560000.0
71380,0.5522346496582031,,4539988,1e5wz772,8,primary,118776320000.0
71470,0.5351918935775757,,4539988,1e5wz772,8,primary,118926080000.0
71560,0.5735178589820862,,4539988,1e5wz772,8,primary,119075840000.0
71650,0.544014573097229,,4539988,1e5wz772,8,primary,119225600000.0
71740,0.5197338461875916,,4539988,1e5wz772,8,primary,119375360000.0
71830,0.5421508550643921,,4539988,1e5wz772,8,primary,119525120000.0
71900,0.5083360075950623,,4539988,1e5wz772,8,primary,119641600000.0
72000,0.5803086161613464,,4539988,1e5wz772,8,primary,119808000000.0
